set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Mankey,221,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Primeape,222,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Nidoran♂,226,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Nidorino,227,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Nidoking,228,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Lickitung,230,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Eevee,231,Shiny,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Yanmega ex,232,Shiny Super Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Leafeon ex,233,Shiny Super Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Mismagius ex,237,Shiny Super Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Lickilicky ex,239,Shiny Super Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Ho-Oh ex,240,Crown Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Lugia ex,241,Crown Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Skiploom,14,Uncommon,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Jumpluff,15,Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Cherubi,23,Common,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Ho-Oh ex,34,Double Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Crobat ex,109,Double Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Umbreon ex,112,Double Rare,Pokémon
Wisdom of Sea and Sky,a4,"July 30, 2025",272,Wisdom of Sea and Sky,Silver,158,Uncommon,Supporter
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Tropius,1,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Leafeon,2,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Bounsweet,3,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Steenee,4,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Tsareena,5,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Applin,6,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Appletun,7,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Flareon ex,9,Double Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Torkoal,10,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Litten,11,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Torracat,12,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Incineroar,13,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Salandit,14,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Salazzle,15,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Vaporeon,16,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Glaceon,17,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Vanillite,18,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Vanillish,19,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Vanilluxe,20,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Alomomola,21,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Popplio,22,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Brionne,23,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Jolteon,25,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Joltik,26,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Galvantula,27,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Espeon,28,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Woobat,29,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Swoobat,30,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Sylveon,33,Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Mimikyu,35,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Alcremie,37,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Barboach,38,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Whiscash,39,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Mienfoo,40,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Mienshao,41,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Carbink,42,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Sableye,44,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Purrloin,45,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Liepard,46,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Mawile,47,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Togedemaru,48,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Meltan,49,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Melmetal,50,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Dratini,51,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Drampa,54,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee ex,56,Double Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Aipom,58,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Ambipom,59,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Chatot,60,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Audino,61,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Minccino,62,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Cinccino,63,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Skwovet,64,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Greedent,65,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee Bag,66,Uncommon,Item
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Leftovers,67,Uncommon,Tool
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Hau,68,Uncommon,Supporter
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Penny,69,Uncommon,Supporter
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Leafeon,70,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Flareon,71,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Vaporeon,72,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Glaceon,73,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Jolteon,74,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Espeon,75,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Sylveon,76,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Umbreon,77,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee,78,Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Flareon ex,79,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Primarina ex,80,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Sylveon ex,81,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Dragonite ex,82,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee ex,83,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Snorlax ex,84,Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Hau,85,Super Rare,Supporter
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Penny,86,Super Rare,Supporter
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Flareon ex,87,Special Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Primarina ex,88,Special Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Sylveon ex,89,Special Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Dragonite ex,90,Special Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Snorlax ex,91,Special Art Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee ex,92,Immersive Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Pinsir,93,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Lapras,94,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Voltorb,95,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Electrode,96,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Ralts,97,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Kirlia,98,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Gardevoir,99,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Ekans,100,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Arbok,101,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Farfetch’d,102,Shiny,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Moltres ex,103,Shiny Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Articuno ex,104,Shiny Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Zapdos ex,105,Shiny Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Gallade ex,106,Shiny Super Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee Bag,107,Crown Rare,Item
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Flareon ex,9,Double Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Torkoal,10,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Popplio,22,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Brionne,23,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Alcremie,37,Uncommon,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Dratini,51,Common,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee ex,56,Double Rare,Pokémon
Eevee Grove,a3b,"June 26, 2025",104,Eevee Grove,Eevee Bag,66,Uncommon,Item
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Petilil,1,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lilligant,2,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Rowlet,3,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Dartrix,4,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Decidueye,5,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Blacephalon,9,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Mantine,10,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Carvanha,11,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Sharpedo,12,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Shinx,13,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Luxio,14,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Luxray,15,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Blitzle,16,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Zebstrika,17,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Emolga,18,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Tapu Koko ex,19,Double Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Xurkitree,20,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Zeraora,21,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Clefairy,22,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Clefable,23,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Phantump,24,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Trevenant,25,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Morelull,26,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Shiinotic,27,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Meditite,28,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Medicham,29,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Baltoy,30,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Claydol,31,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Passimian,34,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Sandygast,35,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Palossand,36,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Meowth,37,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Persian,38,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Sandile,39,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Krokorok,40,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Krookodile,41,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Nihilego,42,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Guzzlord ex,43,Double Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Poipole,44,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Naganadel,45,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Diglett,46,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Dugtrio ex,47,Double Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Aron,48,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lairon,49,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Aggron,50,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Ferroseed,51,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Ferrothorn,52,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Stakataka,53,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lillipup,54,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Herdier,55,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Stoutland,56,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Stufful,57,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Bewear,58,Uncommon,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Oranguru,59,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Beast Wall,63,Uncommon,Item
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Repel,64,Uncommon,Item
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Beastite,66,Uncommon,Tool
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Gladion,67,Uncommon,Supporter
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Looker,68,Uncommon,Supporter
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Rowlet,70,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Pheromosa,71,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Blacephalon,72,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Meowth,73,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Silvally,74,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Celesteela,75,Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Buzzwole ex,76,Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Tapu Koko ex,77,Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lycanroc ex,78,Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Guzzlord ex,79,Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Dugtrio ex,80,Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Gladion,81,Super Rare,Supporter
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Looker,82,Super Rare,Supporter
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lusamine,83,Super Rare,Supporter
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Tapu Koko ex,84,Special Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Lycanroc ex,85,Special Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Guzzlord ex,86,Special Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Dugtrio ex,87,Special Art Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Buzzwole ex,88,Immersive Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Growlithe,89,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Arcanine,90,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Froakie,91,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Frogadier,92,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Greninja,93,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Jynx,94,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Pidgey,95,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Pidgeotto,96,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Pidgeot,97,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Aerodactyl,98,Shiny,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Celebi ex,99,Shiny Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Arcanine ex,100,Shiny Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Aerodactyl ex,101,Shiny Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Pidgeot ex,102,Shiny Super Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Nihilego,103,Crown Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Tapu Koko ex,19,Double Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Zeraora,21,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Nihilego,42,Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Guzzlord ex,43,Double Rare,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Diglett,46,Common,Pokémon
Extradimensional Crisis,a3a,"May 29, 2025",99,Extradimensional Crisis,Alolan Dugtrio ex,47,Double Rare,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Exeggcute,1,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Exeggutor,2,Rare,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Surskit,3,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Masquerain,4,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Maractus,5,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Karrablast,6,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Rowlet,10,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Dartrix,11,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Decidueye ex,12,Double Rare,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Grubbin,13,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Fomantis,14,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Lurantis,15,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Morelull,16,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Shiinotic,17,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Growlithe,25,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Arcanine,26,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Marowak,27,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Litten,31,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Oricorio,34,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Salandit,35,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Salazzle,36,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Turtonator,37,Rare,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Sandshrew,38,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Sandslash,39,Uncommon,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Vulpix,40,Common,Pokémon
Celestial Guardians,a3,"April 30, 2025",279,Celestial Guardians,Alolan Ninetales,41,Rare,Pokémon
